property_id,title,location,district,region,latitude,longitude,price,property_type,bedrooms,bathrooms,area_size,listing_type,year_built,furnished,dist_to_beach,property_type_encoded,listing_type_encoded,location_score,is_beachfront,is_tourist_area,dist_to_city
PROP1881,Cozy 4 Bedroom Condo in Mahebourg,Mahebourg,Grand Port,East,-20.416263558236132,57.69426029685944,215000,condo,4,3,129,sale,2020.0,True,3.08614465933551,3,1,45,0,0,22.633086931900497
PROP1882,Spacious 2 Bedroom Villa in Curepipe,Curepipe,Plaines Wilhems,Central,-20.31433273607223,57.52444970166554,540000,villa,2,2,194,sale,1999.0,False,10.26016160188727,2,1,55,0,0,0.8956296284283539
PROP1883,Luxurious 2 Bedroom House in Belle Mare,Belle Mare,Flacq,East,-20.198336717670667,57.783092987420105,465000,house,2,3,235,sale,2012.0,False,3.068823785306146,1,1,75,0,1,31.803638274997557
PROP1884,Charming 2 Bedroom Villa in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.252130428388003,57.46481486256853,775000,villa,2,1,330,sale,2022.0,True,10.901505493974144,2,1,55,0,0,2.0474733154670153
PROP1885,Beautiful 2 Bedroom Condo in Blue Bay,Blue Bay,Grand Port,East,-20.42975608080997,57.70675944842195,345000,condo,2,1,112,rent,1986.0,False,2.1846630289547178,3,0,70,0,1,24.584833518578712
PROP1886,Charming 2 Bedroom House in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.01504096116001,57.58969201073536,340000,house,2,1,147,sale,1997.0,False,3.2164974221501974,1,1,90,0,1,19.165032065607615
PROP1887,Modern 4 Bedroom Villa in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.224671798530643,57.77991120334232,510000,villa,4,3,174,sale,2020.0,True,3.5101948679503736,2,1,65,0,0,30.942969998198112
PROP1888,Beautiful 1 Bedroom Apartment in Tamarin,Tamarin,Black River,West,-20.33456286447985,57.36289224885498,225000,apartment,1,1,87,sale,1981.0,True,2.699602343953904,0,1,80,0,0,15.102374794194306
PROP1889,Modern 5 Bedroom Apartment in Vacoas,Vacoas,Plaines Wilhems,Central,-20.28967306706586,57.480436640301335,175000,apartment,5,5,94,sale,1982.0,True,12.237034874304262,0,1,50,0,0,2.8757403200954315
PROP1890,Luxurious 2 Bedroom Villa in Belle Mare,Belle Mare,Flacq,East,-20.18746102850579,57.77432311105955,1220000,villa,2,2,341,rent,1980.0,False,1.1698407416410703,2,0,75,0,1,30.703341653232496
PROP1891,439 sqm Land in Vacoas,Vacoas,Plaines Wilhems,Central,-20.30592847738581,57.48514026363397,270000,land,0,0,439,rent,0.0,False,8.684777401265034,4,0,50,0,0,3.673444654283267
PROP1892,Spacious 3 Bedroom Villa in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.21744543046331,57.46639414378431,945000,villa,3,3,337,rent,2005.0,True,7.690473662768573,2,0,55,0,0,5.3351464967589
PROP1893,Modern 3 Bedroom Apartment in Port Louis,Port Louis,Port Louis,North,-20.167457322403965,57.50697524334237,115000,apartment,3,2,60,sale,2004.0,True,3.8926476016532416,0,1,65,0,0,1.088102304664976
PROP1894,Luxurious 1 Bedroom Apartment in Belle Mare,Belle Mare,Flacq,East,-20.194899657971963,57.783492446295135,315000,apartment,1,2,119,rent,2010.0,True,2.809907869656402,0,0,75,0,1,31.80142017182183
PROP1895,Luxurious 1 Bedroom Apartment in Tamarin,Tamarin,Black River,West,-20.32743416985065,57.36234651474924,195000,apartment,1,1,82,sale,1994.0,True,3.2323041496278564,0,1,80,0,0,14.759529335934685
PROP1896,Cozy 1 Bedroom House in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.0250921662754,57.53603002725112,425000,house,1,1,161,sale,2009.0,False,4.3487042089825,1,1,85,0,1,15.735017307292756
PROP1897,Modern 1 Bedroom Villa in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.267725612091237,57.473245161251306,775000,villa,1,2,305,rent,2015.0,True,11.402829554434934,2,0,60,0,0,0.7824481809019872
PROP1898,Modern 1 Bedroom House in Blue Bay,Blue Bay,Grand Port,East,-20.43492602650407,57.72015989639749,675000,house,1,2,290,rent,1992.0,False,1.0036287665639765,1,0,70,0,1,26.15752171447995
PROP1899,Luxurious 4 Bedroom House in Vacoas,Vacoas,Plaines Wilhems,Central,-20.30182591349658,57.48053100532157,205000,house,4,1,151,rent,1980.0,False,14.928392785412964,1,0,50,0,0,4.223864133603622
PROP1900,651 sqm Land in Mahebourg,Mahebourg,Grand Port,East,-20.400316674246053,57.70767757403956,380000,land,0,0,651,sale,0.0,False,2.6036705022646367,4,1,45,0,0,23.17382656875584
PROP1901,Luxurious 3 Bedroom Condo in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.233186313828387,57.78310713819423,440000,condo,3,2,185,sale,1997.0,True,2.812200566751449,3,1,65,0,0,30.984179568067486
PROP1902,Modern 3 Bedroom House in Port Louis,Port Louis,Port Louis,North,-20.15453762463768,57.50043594444223,325000,house,3,3,167,sale,1999.0,True,1.3888526423937448,1,1,65,0,0,0.8348181252091668
PROP1903,Luxurious 4 Bedroom Condo in Belle Mare,Belle Mare,Flacq,East,-20.205744821562806,57.7743669708327,200000,condo,4,1,86,rent,1998.0,True,2.3181548861231898,3,0,75,0,1,30.96172255736219
PROP1904,904 sqm Land in Blue Bay,Blue Bay,Grand Port,East,-20.436019363824197,57.714939262426505,815000,land,0,0,904,sale,0.0,False,1.1809143849793968,4,1,70,0,1,25.72115581574768
PROP1905,Beautiful 5 Bedroom House in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.256834516780117,57.48016365927824,465000,house,5,2,295,sale,1992.0,True,11.831410013485067,1,1,60,0,0,0.7821312963321991
PROP1906,Charming 2 Bedroom Apartment in Flic en Flac,Flic en Flac,Black River,West,-20.265544482475537,57.37303064234342,155000,apartment,2,3,56,sale,1987.0,False,2.656099371807126,0,1,85,0,1,11.77529093390847
PROP1907,Cozy 3 Bedroom Condo in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.024022783061405,57.57820684424683,675000,condo,3,4,193,rent,1981.0,False,4.69035026334857,3,0,90,0,1,17.655527022505243
PROP1908,Luxurious 1 Bedroom Apartment in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.271490852783277,57.48058482626437,150000,apartment,1,2,90,sale,2001.0,False,8.75730132053101,0,1,60,0,0,0.8694490881819963
PROP1909,Luxurious 1 Bedroom Villa in Mahebourg,Mahebourg,Grand Port,East,-20.40276030240941,57.70246844757406,735000,villa,1,2,336,sale,1991.0,False,3.9821368255509175,2,1,45,0,0,22.75899720746841
PROP1910,Cozy 4 Bedroom Villa in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.24421784012132,57.47299434112328,965000,villa,4,5,333,sale,2012.0,True,13.562251971390532,2,1,55,0,0,2.276826349970377
PROP1911,Spacious 2 Bedroom Apartment in Tamarin,Tamarin,Black River,West,-20.332965536389302,57.37224744965916,180000,apartment,2,3,77,rent,2017.0,False,2.516073790140517,0,0,80,0,0,14.128577319020948
PROP1912,Charming 5 Bedroom Apartment in Flic en Flac,Flic en Flac,Black River,West,-20.278473839599588,57.37065497510162,160000,apartment,5,1,51,rent,2022.0,True,2.3157494322586696,0,0,85,0,1,12.147095207030672
PROP1913,Modern 1 Bedroom House in Vacoas,Vacoas,Plaines Wilhems,Central,-20.30013812317201,57.47314088219004,240000,house,1,1,185,sale,1989.0,True,11.577405435778356,1,1,50,0,0,4.08740869365481
PROP1914,235 sqm Land in Mahebourg,Mahebourg,Grand Port,East,-20.41586030600589,57.70603885855381,145000,land,0,0,235,rent,0.0,False,1.2732237779233095,4,0,45,0,0,23.760031027115996
PROP1915,Beautiful 3 Bedroom Apartment in Blue Bay,Blue Bay,Grand Port,East,-20.434292059060503,57.70507965775578,310000,apartment,3,2,113,rent,2013.0,False,4.913956133696803,0,0,70,0,1,24.688535010865593
PROP1916,Modern 3 Bedroom Condo in Flic en Flac,Flic en Flac,Black River,West,-20.275355647147624,57.36833019410559,495000,condo,3,1,148,sale,1983.0,True,1.2055572250341329,3,1,85,0,1,12.36217264685947
PROP1917,654 sqm Land in Vacoas,Vacoas,Plaines Wilhems,Central,-20.301743730956908,57.47729992487669,450000,land,0,0,654,rent,0.0,False,12.727611841465835,4,0,50,0,0,4.216490990877145
PROP1918,Modern 2 Bedroom Apartment in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.21887698278141,57.45700894705382,290000,apartment,2,3,143,rent,2012.0,True,5.5560465506088565,0,0,55,0,0,5.556758112282919
PROP1919,Luxurious 5 Bedroom Apartment in Port Louis,Port Louis,Port Louis,North,-20.16811287875991,57.49223466987361,175000,apartment,5,4,93,rent,2008.0,True,3.114877243540885,0,0,65,0,0,1.0114194781862618
PROP1920,Luxurious 4 Bedroom Apartment in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.26050525810426,57.48410506491516,95000,apartment,4,4,53,rent,1999.0,False,11.10942985918956,0,0,60,0,0,0.6651299220766751
PROP1921,Beautiful 1 Bedroom Villa in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.235157715780037,57.46185872636343,970000,villa,1,2,363,rent,2007.0,False,10.718474904318471,2,0,55,0,0,3.71085793492078
PROP1922,Spacious 5 Bedroom Condo in Curepipe,Curepipe,Plaines Wilhems,Central,-20.32546597080501,57.5080408356034,385000,condo,5,5,172,sale,1993.0,True,9.744479957127892,3,1,55,0,0,1.4001738614463755
PROP1923,Cozy 2 Bedroom Condo in Curepipe,Curepipe,Plaines Wilhems,Central,-20.32390982384745,57.52430282449478,370000,condo,2,3,174,sale,1981.0,True,13.06503241415111,3,1,55,0,0,1.209721210374333
PROP1924,Modern 3 Bedroom Apartment in Souillac,Souillac,Savanne,South,-20.522521671957065,57.52559331507748,185000,apartment,3,1,141,sale,1997.0,False,6.517135645993726,0,1,40,0,0,22.92345169877829
PROP1925,Modern 1 Bedroom Condo in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.265075786208403,57.48736075294477,360000,condo,1,1,184,rent,1991.0,True,6.8336354655731615,3,0,60,0,0,0.927814398427793
PROP1926,Charming 5 Bedroom Condo in Vacoas,Vacoas,Plaines Wilhems,Central,-20.29612953859525,57.47707294043136,280000,condo,5,3,161,rent,2017.0,True,8.69666128730562,3,0,50,0,0,3.5956257195324097
PROP1927,Modern 5 Bedroom Apartment in Tamarin,Tamarin,Black River,West,-20.32560075020876,57.37332516460224,220000,apartment,5,2,94,rent,2013.0,False,4.181696811967258,0,0,80,0,0,13.598133604856544
PROP1928,Beautiful 5 Bedroom Condo in Port Louis,Port Louis,Port Louis,North,-20.167035513877774,57.49647380192464,355000,condo,5,2,156,sale,1981.0,True,3.0187628667436823,3,1,65,0,0,0.6304559614922668
PROP1929,Luxurious 4 Bedroom Apartment in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.220493156306915,57.79211702247493,225000,apartment,4,2,93,rent,2002.0,False,1.2017765481492249,0,0,65,0,0,32.374997175912966
PROP1930,Beautiful 1 Bedroom House in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.021185792745847,57.58720360698292,520000,house,1,2,184,sale,1995.0,False,4.831990113874928,1,1,90,0,1,18.44004187654748
PROP1931,Beautiful 3 Bedroom House in Mahebourg,Mahebourg,Grand Port,East,-20.41192686277449,57.70439397321447,190000,house,3,3,145,rent,2001.0,False,4.87630069849765,1,0,45,0,0,23.397106670673622
PROP1932,Luxurious 3 Bedroom Villa in Souillac,Souillac,Savanne,South,-20.52741175222242,57.52779967724236,735000,villa,3,1,310,sale,1984.0,True,10.657171640428858,2,1,40,0,0,23.477441263019635
PROP1933,Luxurious 2 Bedroom House in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.23576526535164,57.79328114216236,400000,house,2,3,234,sale,2000.0,True,1.1479803969777893,1,1,65,0,0,31.98306642748303
PROP1934,Charming 2 Bedroom Condo in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.02459426230095,57.580749841055656,230000,condo,2,2,82,rent,1989.0,False,3.725650280598353,3,0,90,0,1,17.743433184155
PROP1935,Beautiful 3 Bedroom Apartment in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.2390172528942,57.475416195393926,275000,apartment,3,3,141,rent,1980.0,True,8.800293372275828,0,0,55,0,0,2.781109309494166
PROP1936,Beautiful 2 Bedroom Condo in Curepipe,Curepipe,Plaines Wilhems,Central,-20.323033604826897,57.51241076457244,320000,condo,2,2,166,rent,2002.0,True,12.469925478842022,3,0,55,0,0,0.8897177867776219
PROP1937,Cozy 2 Bedroom Apartment in Flic en Flac,Flic en Flac,Black River,West,-20.27353958510765,57.37058978491279,350000,apartment,2,1,118,sale,1997.0,False,3.5202005728145367,0,1,85,0,1,12.093054589194518
PROP1938,Spacious 3 Bedroom House in Flic en Flac,Flic en Flac,Black River,West,-20.27033279474713,57.355045193230254,345000,house,3,4,151,rent,2012.0,True,4.724053079745396,1,0,85,0,1,13.789163475276824
PROP1939,Beautiful 2 Bedroom House in Blue Bay,Blue Bay,Grand Port,East,-20.437039454462337,57.71167334148498,785000,house,2,3,293,rent,1999.0,True,2.10359024239534,1,0,70,0,1,25.471001037982568
PROP1940,Modern 2 Bedroom Condo in Vacoas,Vacoas,Plaines Wilhems,Central,-20.29839937106269,57.4740594991238,330000,condo,2,3,159,rent,1999.0,False,12.28480736529513,3,0,50,0,0,3.8810703997703007
PROP1941,872 sqm Land in Curepipe,Curepipe,Plaines Wilhems,Central,-20.32227366867134,57.518284799639446,610000,land,0,0,872,rent,0.0,False,8.40359337268584,4,0,55,0,0,0.6996346902192301
PROP1942,959 sqm Land in Vacoas,Vacoas,Plaines Wilhems,Central,-20.3035932186598,57.47314478002518,715000,land,0,0,959,sale,0.0,False,7.734055247547586,4,1,50,0,0,4.4662362775338265
PROP1943,Cozy 3 Bedroom Condo in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.245354591301624,57.4715948083479,320000,condo,3,4,188,rent,2023.0,True,9.704707305448398,3,0,55,0,0,2.210436184926788
PROP1944,Cozy 1 Bedroom House in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.02359190313084,57.546615329614745,660000,house,1,2,298,rent,1991.0,False,2.647598941819088,1,0,85,0,1,16.240131659221067
PROP1945,Elegant 5 Bedroom House in Curepipe,Curepipe,Plaines Wilhems,Central,-20.325879662588594,57.51564149998085,325000,house,5,6,177,rent,1995.0,False,7.615426062852134,1,0,55,0,0,1.0796973487122656
PROP1946,Beautiful 3 Bedroom Villa in Belle Mare,Belle Mare,Flacq,East,-20.19480062384053,57.78365425900639,1595000,villa,3,4,397,sale,1985.0,False,3.580391403902924,2,1,75,0,1,31.817998315393897
PROP1947,618 sqm Land in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.228172294602977,57.78130932015898,575000,land,0,0,618,sale,0.0,False,4.78850641554834,4,1,65,0,0,30.964802621846943
PROP1948,Beautiful 2 Bedroom Apartment in Blue Bay,Blue Bay,Grand Port,East,-20.430513536700392,57.72077595955452,150000,apartment,2,1,65,sale,2004.0,True,1.3558857474036148,0,1,70,0,1,25.97385938371971
PROP1949,Luxurious 5 Bedroom Apartment in Belle Mare,Belle Mare,Flacq,East,-20.204508034106546,57.78936617375286,385000,apartment,5,1,145,sale,2000.0,True,1.0771270758323443,0,1,75,0,1,32.58678001392752
PROP1950,Elegant 5 Bedroom House in Flic en Flac,Flic en Flac,Black River,West,-20.27832133561388,57.36412458000936,545000,house,5,5,214,rent,2011.0,True,2.2450641879421456,1,0,85,0,1,12.863657961156656
PROP1951,Luxurious 1 Bedroom Apartment in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.03967241697147,57.5447028189393,260000,apartment,1,1,93,rent,2001.0,False,1.2656471975346206,0,0,85,0,1,14.488574618571489
PROP1952,Spacious 2 Bedroom House in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.008607146081697,57.5826470861902,590000,house,2,2,239,sale,1984.0,True,2.313025681430902,1,1,90,0,1,19.389216639389886
PROP1953,Cozy 2 Bedroom Villa in Flic en Flac,Flic en Flac,Black River,West,-20.280844921876373,57.35643388638433,830000,villa,2,3,205,sale,1994.0,False,2.3050456822831142,2,1,85,0,1,13.746759492118764
PROP1954,Modern 2 Bedroom House in Flic en Flac,Flic en Flac,Black River,West,-20.27903715484071,57.36131448840914,635000,house,2,2,230,sale,1988.0,False,1.6252669776155195,1,1,85,0,1,13.183135756679015
PROP1955,367 sqm Land in Belle Mare,Belle Mare,Flacq,East,-20.18997624707438,57.77677243480704,395000,land,0,0,367,sale,0.0,False,4.923670066225764,4,1,75,0,1,31.0008842855541
PROP1956,Beautiful 3 Bedroom Condo in Souillac,Souillac,Savanne,South,-20.518482068474324,57.512041163629966,150000,condo,3,4,113,rent,2014.0,False,6.168678958884799,3,0,40,0,0,22.459011092003028
PROP1957,Spacious 2 Bedroom Apartment in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.019517284047776,57.57722390175621,205000,apartment,2,2,63,rent,1997.0,True,1.8718307639785905,0,0,90,0,1,18.03791714623976
PROP1958,Luxurious 3 Bedroom Condo in Mahebourg,Mahebourg,Grand Port,East,-20.418062203631383,57.70932522376658,220000,condo,3,2,115,rent,2020.0,False,2.6810373074794445,3,0,45,0,0,24.19670676567555
PROP1959,Elegant 2 Bedroom Condo in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.022571410138468,57.58006664872392,260000,condo,2,2,90,rent,2011.0,True,2.3411446164534944,3,0,90,0,1,17.898377696233865
PROP1960,Cozy 3 Bedroom Villa in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.26432266536163,57.48312480965356,975000,villa,3,3,324,sale,1988.0,True,10.056795596769232,2,1,60,0,0,0.450505117826746
PROP1961,Modern 2 Bedroom House in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.27133184310839,57.47221158366408,175000,house,2,3,104,rent,2017.0,True,11.2234669272734,1,0,60,0,0,1.1329557460597655
PROP1962,Spacious 2 Bedroom Apartment in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.265350149856648,57.47004291198719,135000,apartment,2,2,66,rent,1984.0,False,8.565272855655442,0,0,60,0,0,1.019955364963577
PROP1963,Modern 2 Bedroom Condo in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.268620428021517,57.47931685839216,325000,condo,2,1,143,rent,1982.0,True,7.979475485881331,3,0,60,0,0,0.5356086885663295
PROP1964,813 sqm Land in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.224959023918757,57.4686449150726,520000,land,0,0,813,sale,0.0,False,8.225654368853975,4,1,55,0,0,4.4648088746584005
PROP1965,Elegant 1 Bedroom House in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.225739222449374,57.79716740772949,255000,house,1,1,138,sale,2020.0,True,3.6868146998011495,1,1,65,0,0,32.72170477071024
PROP1966,Modern 2 Bedroom House in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.03815155988696,57.54879762108726,305000,house,2,2,131,sale,1988.0,True,2.1503840975123905,1,1,85,0,1,14.810681800057312
PROP1967,Beautiful 2 Bedroom House in Port Louis,Port Louis,Port Louis,North,-20.15639823683386,57.50238899200684,245000,house,2,2,108,rent,2002.0,True,2.183561900260798,1,0,65,0,0,0.7231414720480789
PROP1968,Luxurious 3 Bedroom Apartment in Vacoas,Vacoas,Plaines Wilhems,Central,-20.29262924623933,57.48611363755669,100000,apartment,3,2,56,sale,1999.0,False,8.939984897928454,0,1,50,0,0,3.2933843108215815
PROP1969,Modern 3 Bedroom House in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.21044810736231,57.47006978769941,290000,house,3,3,158,rent,2004.0,False,5.827980327296858,1,0,55,0,0,6.006289061816756
PROP1970,Beautiful 3 Bedroom Villa in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.245189511689887,57.480491976043886,595000,villa,3,1,255,sale,2002.0,False,10.321280108015468,2,1,55,0,0,2.0715344255954045
PROP1971,Modern 5 Bedroom Condo in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.00941759401129,57.58263241825885,325000,condo,5,4,99,rent,1991.0,True,1.796767858514067,3,0,90,0,1,19.30953460563238
PROP1972,Cozy 5 Bedroom Apartment in Vacoas,Vacoas,Plaines Wilhems,Central,-20.29689244740541,57.48739175903109,165000,apartment,5,4,98,rent,2016.0,True,6.535581079151804,0,0,50,0,0,3.786813997340058
PROP1973,Modern 3 Bedroom Condo in Vacoas,Vacoas,Plaines Wilhems,Central,-20.30595332191725,57.47009788729482,165000,condo,3,1,80,sale,1989.0,True,8.18062457438314,3,1,50,0,0,4.784525672264434
PROP1974,Beautiful 2 Bedroom Villa in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.026689088806663,57.58372036777499,1650000,villa,2,3,379,sale,2017.0,False,3.2889209428058184,2,1,90,0,1,17.717104033175495
PROP1975,412 sqm Land in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.26681477377946,57.4824043375153,290000,land,0,0,412,sale,0.0,False,14.756006445606833,4,1,60,0,0,0.4965002498861304
PROP1976,Charming 3 Bedroom Villa in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.020015223941044,57.58260227899899,1490000,villa,3,3,366,rent,2000.0,True,3.453698546733406,2,0,90,0,1,18.285497728640067
PROP1977,Modern 4 Bedroom Condo in Flic en Flac,Flic en Flac,Black River,West,-20.270217181637648,57.36685733057092,445000,condo,4,5,136,sale,1990.0,False,1.371403947093421,3,1,85,0,1,12.479281845736573
PROP1978,909 sqm Land in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.26857440789744,57.4825117276844,715000,land,0,0,909,rent,0.0,False,12.366117345735669,4,0,60,0,0,0.6513615491569017
